view,prot_dim,comp_dim,hdims,graph_dim,kaiming_constant,dprob,tr_batch_size,val_batch_size,test_batch_size,optimizer,optimizer__global__weight_decay,optimizer__global__lr,optimizer__sgd__nesterov,optimizer__sgd__momentum,optimizer__adam__amsgrad,optimizer__adadelta__rho,optimizer__adagrad__lr_decay,optimizer__rmsprop__momentum,score
ecfp8,8421,1024,"[1241, 5000, 256, 5000]",64,5,0.03614976402528818,256,512,512,adadelta,1.0,0.00048340414352910824,True,0.009918837737076212,True,0.0032245761917924,0.0001,0.0001,-0.04975647042658937
ecfp8,8421,1024,[1055],424,5,0.02063258008844285,256,512,512,sgd,0.002708164391376989,0.00042881665961895174,True,0.026708104286080385,True,0.0022433146824880233,0.7972140902803748,0.00031205054998241624,-0.05059251342998755
ecfp8,8421,1024,"[3154, 4586]",381,5,0.016829709306736818,64,512,512,adam,0.008924602827626877,0.00017364129331352154,False,0.0002576889531593506,False,0.0002065994600603026,0.0011325959796323706,0.0002514009209666984,-0.05408072907392589
ecfp8,8421,1024,"[2101, 2852, 912]",468,5,0.0854418338933194,32,512,512,adagrad,0.0006777135739750702,0.006963186087858362,False,0.5646645287296946,True,0.13949269821952806,0.0037853891950389087,0.00015430359876672522,-0.05683479409621537
ecfp8,8421,1024,"[3154, 4586]",381,5,0.016829709306736818,64,512,512,adam,0.008924602827626877,0.00017364129331352154,False,0.0002576889531593506,False,0.0002065994600603026,0.0011325959796323706,0.0002514009209666984,-0.05737169785111304
ecfp8,8421,1024,"[4215, 4508, 4298, 3139]",89,5,0.011014002635505307,512,512,512,adam,0.06861727598173023,0.00019457297321997033,True,0.023720450982192363,False,0.0898251890122072,0.014276183154180935,0.02968444794123539,-0.058187836968472524
ecfp8,8421,1024,[1055],424,5,0.02063258008844285,256,512,512,sgd,0.002708164391376989,0.00042881665961895174,True,0.026708104286080385,True,0.0022433146824880233,0.7972140902803748,0.00031205054998241624,-0.06113026725644683
ecfp8,8421,1024,"[4215, 4508, 4298, 3139]",89,5,0.011014002635505307,512,512,512,adam,0.06861727598173023,0.00019457297321997033,True,0.023720450982192363,False,0.0898251890122072,0.014276183154180935,0.02968444794123539,-0.06184730304253981
ecfp8,8421,1024,"[312, 4536, 4871]",509,5,0.05382138793356599,512,512,512,adadelta,0.00015173722140736148,0.026084855450829066,True,0.001966913570869403,False,0.002039474694058314,0.004258448166355654,0.0018604569995405577,-0.06188440753195054
ecfp8,8421,1024,"[3844, 3612]",362,5,0.13731600153405096,256,512,512,adagrad,0.8776753273120489,0.003699294401024654,True,0.0012984689656046044,True,0.16044696648057788,0.42599524241216397,0.003556273389070212,-0.06517620802374334
ecfp8,8421,1024,"[1597, 2312, 302]",373,5,0.5479470330094106,64,512,512,adadelta,0.0011833827404846193,0.22295190518491748,True,0.013190098683738643,True,0.0018191385764705784,0.3668059597657605,0.0005264354567526792,-0.06800678406104153
ecfp8,8421,1024,"[1690, 893, 4269]",153,5,0.08219045294303787,256,512,512,sgd,0.0010486168512013909,0.00020914703142910958,True,0.0007620837461894561,False,0.009696341533712688,0.0002816246055674478,0.00018977140509223494,-0.0704994786817017
ecfp8,8421,1024,"[1690, 893, 4269]",153,5,0.08219045294303787,256,512,512,sgd,0.0010486168512013909,0.00020914703142910958,True,0.0007620837461894561,False,0.009696341533712688,0.0002816246055674478,0.00018977140509223494,-0.07110614397574368
ecfp8,8421,1024,"[1597, 2312, 302]",373,5,0.5479470330094106,64,512,512,adadelta,0.0011833827404846193,0.22295190518491748,True,0.013190098683738643,True,0.0018191385764705784,0.3668059597657605,0.0005264354567526792,-0.07393545343263778
ecfp8,8421,1024,[1055],424,5,0.02063258008844285,256,512,512,sgd,0.002708164391376989,0.00042881665961895174,True,0.026708104286080385,True,0.0022433146824880233,0.7972140902803748,0.00031205054998241624,-0.07655348575698807
ecfp8,8421,1024,[3701],199,5,0.13134910129048571,32,512,512,sgd,0.01508648903403442,0.00022467258989625652,True,0.7269707827329055,True,0.13436150599116278,0.0001369383068343588,0.0007402505665971873,-0.0833453140099531
ecfp8,8421,1024,"[4215, 4508, 4298, 3139]",89,5,0.011014002635505307,512,512,512,adam,0.06861727598173023,0.00019457297321997033,True,0.023720450982192363,False,0.0898251890122072,0.014276183154180935,0.02968444794123539,-0.08397216855466427
ecfp8,8421,1024,"[3125, 4871, 1660, 855]",239,5,0.12642081385724996,32,512,512,adamax,0.0037828160103090245,0.00048574163463581074,False,0.44931991746733674,False,0.0014297997329957798,0.0024102020250375915,0.038104609965360435,-0.08419810475309845
ecfp8,8421,1024,"[3125, 4871, 1660, 855]",239,5,0.12642081385724996,32,512,512,adamax,0.0037828160103090245,0.00048574163463581074,False,0.44931991746733674,False,0.0014297997329957798,0.0024102020250375915,0.038104609965360435,-0.08459503081208489
ecfp8,8421,1024,"[2596, 380, 2719]",174,5,0.015102832480483695,64,512,512,rmsprop,0.019136954959226786,0.0001582772326531143,False,0.19325948738742238,True,0.0017683278405008448,0.0783057810953919,0.00029522741123048604,-0.08525418174425495
ecfp8,8421,1024,"[1730, 2163, 4024]",316,5,0.012451695239376939,32,512,512,sgd,0.01263677002486304,0.00018436795718791937,True,0.03177516167081943,True,0.00019619432132706195,0.061373672776342696,0.001028663763639098,-0.08528566255691082
ecfp8,8421,1024,"[3125, 4871, 1660, 855]",239,5,0.12642081385724996,32,512,512,adamax,0.0037828160103090245,0.00048574163463581074,False,0.44931991746733674,False,0.0014297997329957798,0.0024102020250375915,0.038104609965360435,-0.086175635142682
ecfp8,8421,1024,"[1730, 2163, 4024]",316,5,0.012451695239376939,32,512,512,sgd,0.01263677002486304,0.00018436795718791937,True,0.03177516167081943,True,0.00019619432132706195,0.061373672776342696,0.001028663763639098,-0.08911550293780662
ecfp8,8421,1024,"[1221, 793]",456,5,0.3777655126626695,512,512,512,rmsprop,0.0010771645575971924,0.0045948549608323275,True,0.0026979257425942286,False,0.00011609945950453504,0.0009166877140955453,0.002695272499385872,-0.08978722158124693
ecfp8,8421,1024,"[312, 4536, 4871]",509,5,0.05382138793356599,512,512,512,adadelta,0.00015173722140736148,0.026084855450829066,True,0.001966913570869403,False,0.002039474694058314,0.004258448166355654,0.0018604569995405577,-0.08989011876213833
ecfp8,8421,1024,[1055],424,5,0.02063258008844285,256,512,512,sgd,0.002708164391376989,0.00042881665961895174,True,0.026708104286080385,True,0.0022433146824880233,0.7972140902803748,0.00031205054998241624,-0.0904777038309922
ecfp8,8421,1024,"[3844, 3612]",362,5,0.13731600153405096,256,512,512,adagrad,0.8776753273120489,0.003699294401024654,True,0.0012984689656046044,True,0.16044696648057788,0.42599524241216397,0.003556273389070212,-0.09054413351138674
ecfp8,8421,1024,"[3844, 3612]",362,5,0.13731600153405096,256,512,512,adagrad,0.8776753273120489,0.003699294401024654,True,0.0012984689656046044,True,0.16044696648057788,0.42599524241216397,0.003556273389070212,-0.0913440664176516
ecfp8,8421,1024,"[3844, 3612]",362,5,0.13731600153405096,256,512,512,adagrad,0.8776753273120489,0.003699294401024654,True,0.0012984689656046044,True,0.16044696648057788,0.42599524241216397,0.003556273389070212,-0.09477483117305512
ecfp8,8421,1024,"[1690, 893, 4269]",153,5,0.08219045294303787,256,512,512,sgd,0.0010486168512013909,0.00020914703142910958,True,0.0007620837461894561,False,0.009696341533712688,0.0002816246055674478,0.00018977140509223494,-0.09483674514087595
ecfp8,8421,1024,"[1221, 793]",456,5,0.3777655126626695,512,512,512,rmsprop,0.0010771645575971924,0.0045948549608323275,True,0.0026979257425942286,False,0.00011609945950453504,0.0009166877140955453,0.002695272499385872,-0.09528628125389287
ecfp8,8421,1024,[1055],424,5,0.02063258008844285,256,512,512,sgd,0.002708164391376989,0.00042881665961895174,True,0.026708104286080385,True,0.0022433146824880233,0.7972140902803748,0.00031205054998241624,-0.1023043039967692
ecfp8,8421,1024,[3701],199,5,0.13134910129048571,32,512,512,sgd,0.01508648903403442,0.00022467258989625652,True,0.7269707827329055,True,0.13436150599116278,0.0001369383068343588,0.0007402505665971873,-0.10490273648876684
ecfp8,8421,1024,"[2596, 380, 2719]",174,5,0.015102832480483695,64,512,512,rmsprop,0.019136954959226786,0.0001582772326531143,False,0.19325948738742238,True,0.0017683278405008448,0.0783057810953919,0.00029522741123048604,-0.11306952759394301
ecfp8,8421,1024,"[1690, 893, 4269]",153,5,0.08219045294303787,256,512,512,sgd,0.0010486168512013909,0.00020914703142910958,True,0.0007620837461894561,False,0.009696341533712688,0.0002816246055674478,0.00018977140509223494,-0.11437438170720124
