view,prot_dim,comp_dim,hdims,graph_dim,kaiming_constant,dprob,tr_batch_size,val_batch_size,test_batch_size,optimizer,optimizer__global__weight_decay,optimizer__global__lr,optimizer__sgd__nesterov,optimizer__sgd__momentum,optimizer__adam__amsgrad,optimizer__adadelta__rho,optimizer__adagrad__lr_decay,optimizer__rmsprop__momentum,score
weave,8421,1024,"[4675, 2467]",481,5,0.050128459360156474,256,512,512,adam,0.20572375566257772,0.004580466855378501,True,0.016403901732587545,False,0.10026799173884421,0.008958256972556668,0.0018428353151394375,-0.5721996004119083
weave,8421,1024,"[3625, 4639, 3831, 2428]",346,5,0.045718199789074626,128,512,512,adamax,0.41427457481675434,0.0003506230093587467,True,0.003914364464019094,False,0.12926495978749242,0.012173702426620069,0.16439787576757112,-0.572617511340163
weave,8421,1024,"[4630, 2620]",210,5,0.3160399723598393,512,512,512,adam,0.12019836871264854,0.03395929206784199,True,0.007888880685145533,False,0.03133912017090041,0.03117176044531168,0.0015738575372738267,-0.5732534507722774
weave,8421,1024,"[1921, 4000, 4111, 505]",65,5,0.39525442400891325,512,512,512,adam,0.02768354245280072,0.30260374845341836,False,0.004581424342340548,True,0.003914275021118801,0.052122700999604844,0.2749156884159788,-0.5749519097737325
weave,8421,1024,[3017],246,5,0.2881731081457482,512,512,512,adadelta,0.0923208476746104,0.1750217688033886,True,0.22434836393036045,False,0.07025734100958808,0.034242847637940575,0.8438859295711366,-0.5765002505862344
weave,8421,1024,"[2210, 3000, 3695]",65,5,0.018886466221431975,256,512,512,adam,0.3745586646584566,0.009809935909163748,True,0.006868447472708193,False,0.00010498490443410527,0.004593141967837462,0.00023401922752178987,-0.5859325578862871
weave,8421,1024,"[1090, 1027]",257,5,0.06501020676168912,64,512,512,rmsprop,0.09295781197226007,0.011846511162356582,True,0.000395452400128841,True,0.0014159717066162577,0.010588470199096608,0.0006475607514042443,-0.5861558321840085
weave,8421,1024,"[1622, 1447]",178,5,0.5641131356503174,32,512,512,adadelta,0.0022107192421923403,0.00018843755106932327,False,0.5614877135839194,True,0.00010810800375775247,0.07552626367417128,0.005206356472779414,-0.5867846239899493
weave,8421,1024,"[4060, 3647]",311,5,0.012918882269635022,32,512,512,adam,0.1044617539734582,0.00017085398454400193,False,0.022841147641316284,True,0.022441613181462386,0.26266177104740757,0.012756447969129897,-0.5869085471495149
weave,8421,1024,"[4688, 610, 526]",437,5,0.22079039011561308,32,512,512,adam,0.00618240010060073,0.0038801259363426877,False,0.014096127382500625,True,0.08569968571158189,0.11637078101797153,0.0005536336623510591,-0.58767465451191
weave,8421,1024,"[1090, 1027]",257,5,0.06501020676168912,64,512,512,rmsprop,0.09295781197226007,0.011846511162356582,True,0.000395452400128841,True,0.0014159717066162577,0.010588470199096608,0.0006475607514042443,-0.5907171692155895
